company_name,status,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,employee_count,Commerce and Shopping,Financial Services,Lending and Investments,Payments,fd_rd_latest_investment,fd_rd_investment_type_series_unknown,fd_rd_investment_type_grant,fd_rd_investment_type_debt_financing,fd_rd_investment_type_pre_seed,fd_rd_investment_type_post_ipo_equity,fd_rd_investment_type_convertible_note,fd_rd_investment_type_equity_crowdfunding,fd_rd_investment_type_private_equity,fd_rd_investment_type_undisclosed,fd_rd_investment_type_post_ipo_debt,fd_rd_investment_type_corporate_round,fd_rd_investment_type_product_crowdfunding,fd_rd_investment_type_non_equity_assistance,fd_rd_investment_type_initial_coin_offering,fd_rd_investment_type_secondary_market,fd_rd_investment_type_post_ipo_secondary,fd_rd_num_invested_by_top_100,event_count,job_duration,gender_male,gender_female,degree_type,subject_Business,subject_STEM,subject_Arts_SoSc,num_exec,first_fund_raised,first_fund_post_money,first_fund_investor_count,has_parent,continent_NA,continent_EU,continent_AS,continent_SA,continent_OC,continent_AF,country_code_USA,country_code_NLD,country_code_IND,country_code_GBR,country_code_CHN,country_code_CAN,country_code_DEU,country_code_ESP,country_code_BRA,country_code_AUS,country_code_FRA,country_code_SGP,country_code_ISR,country_code_CHE,country_code_KOR,country_code_SWE,country_code_JPN,country_code_ITA,country_code_HKG,country_code_TUR,city_London,city_New York,city_San Francisco,city_Los Angeles,city_Singapore,city_Amsterdam,city_Toronto,city_Mumbai,city_Paris,city_Chicago,city_Bangalore,city_São Paulo,city_New Delhi,city_Berlin,city_Beijing,city_Sydney,city_Madrid,city_Tokyo,city_Austin,city_Boston,status_operating,status_exited,status_closed,has_acquisitions,has_ipo,average_change_in_funds,average_momentum,latest_momentum
PlayerLands,operating,"Commerce and Shopping,Gaming",3.0,525586.0,2.5808,11-50,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1753,1.0,0.0,0.25,0.0,0.0,0.25,4.0,264560.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.013447846784351179,-0.006714858333425466,-0.006714858333425466
liwwa,operating,Financial Services,5.0,13100000.0,8.0795,1-10,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2411,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0,4800000.0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5443201376936317,0.37226718320791696,1.0269283432222724
Salud Facil,operating,"Financial Services,Health Care",4.0,1031733.0,8.0795,11-50,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6493,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,631733.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4492111815750781,-0.16314781055243632,-0.16314781055243632
Poptip,acquired,"Community and Lifestyle,Data and Analytics,Design,Financial Services,Software",3.0,2410000.0,9.0822,1-10,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.3808,0.625,0.375,0.375,0.0,0.25,0.0,8.0,1938000.0,0.0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3177190734752812,-0.13260923317071546,-1.1997557123910922
Love That Pet Group,operating,"Commerce and Shopping,Community and Lifestyle,Health Care,Information Technology",4.0,1064097.0,6.5836,51-100,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3589,1.0,0.0,0.0,0.2,0.0,0.0,5.0,1064096.0,15640922.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.07328163955332716,-0.15564382726280998,0.6389897128929067
AeMoney.com,operating,"Apps,Commerce and Shopping,Financial Services,Information Technology,Payments,Software",2.0,8490305.0,6.9425,11-50,1,1,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484228.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7718677950909891,3.5536859107320296,3.55368591073203
KitchHike,operating,"Commerce and Shopping,Community and Lifestyle,Data and Analytics,Food and Beverage,Internet Services,Navigation and Mapping,Travel and Tourism",3.0,4137797.0,9.0822,1-10,1,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38507.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0799095021863865,1.0190100388892145,1.916221151184085
Dadao Financial,operating,"Financial Services,Real Estate",3.0,30332346.0,5.5836,1-10,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288329.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8301049259462132,1.2190134722881592,1.2190134722881592
Tomorrow Ideas,operating,"Apps,Financial Services,Mobile,Professional Services,Software",4.0,18121954.0,4.8301,11-50,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.6329,1.0,0.0,0.8,0.6,0.0,0.0,5.0,9121954.0,0.0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5046722719787053,0.7161112081424226,1.1969351615846646
Wawllet Enterprises Limited,operating,"Financial Services,Payments,Software",2.0,36500000.0,4.2904,51-100,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1500000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8356164383561644,1.8356164383561644,1.8356164383561644
Strategy Store,operating,Financial Services,2.0,270000.0,7.5836,1-10,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9781,0.75,0.25,0.0,0.0,0.0,0.0,4.0,270000.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5185185185185185,-1.0456110476275815,-1.0456110476275817
EverQuote,ipo,"Commerce and Shopping,Financial Services,Internet Services",4.0,37568676.0,11.0822,251-500,1,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6986,0.8888888888888888,0.1111111111111111,0.6111111111111112,0.2222222222222222,0.3333333333333333,0.0,18.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5945249869296082,-0.5475197858884908,1.1578215618627374
Goose Insurance Services,operating,"Apps,Financial Services,Mobile,Software",2.0,3973625.0,4.0027,1-10,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3973625.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2649344112743402,0.5283893324179104,0.5283893324179104
TRIBE,operating,"Commerce and Shopping,Internet Services,Media and Entertainment,Sales and Marketing",4.0,12295587.0,6.0795,51-100,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.9205,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.0,9.0,579739.0,1720207.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.038536850960035,0.8580856499380858,1.512356231492743
Merfac,operating,"Commerce and Shopping,Professional Services",2.0,56645.0,9.0822,1-10,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40000.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8246094094800953,-1.1025663985560847,-1.1025663985560847
Remoov,operating,"Commerce and Shopping,Consumer Electronics,Consumer Goods,Hardware,Other,Real Estate,Transportation",5.0,1600000.0,6.5836,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2466,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0,1600000.0,0.0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.75,0.33303518754638706,0.33303518754638706
BottlesXO International,operating,"Commerce and Shopping,Food and Beverage",3.0,6400000.0,7.0795,101-250,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.4247,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6400000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3134751773049645,0.37088269016490016,-0.15185164094679499
EPTI,operating,"Financial Services,Internet Services,Lending and Investments,Software",2.0,2500000.0,3.5808,51-100,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,300000.0,8300000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.52,1.5199999999999996,1.5199999999999996
EEKESHOP,operating,"Clothing and Apparel,Commerce and Shopping,Consumer Goods,Design",2.0,3152062.0,6.1151,11-50,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8070317144776973,-2.3985024083855846,-2.3985024083855846
Emma,operating,"Apps,Financial Services,Mobile,Software",2.0,3093036.0,3.5808,11-50,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.989,1.0,0.0,1.5,0.0,1.0,0.0,2.0,3093036.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2330693855486972,0.8212797292851318,0.8212797292851318
Floship,operating,"Commerce and Shopping,Transportation",3.0,4700000.0,7.0795,101-250,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.1452,0.6666666666666666,0.3333333333333333,0.25,0.08333333333333333,0.0,0.0,12.0,1200000.0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9787234042553192,0.7800457513790702,0.7800457513790702
Ledger Investing,operating,"Commerce and Shopping,Financial Services",4.0,15759000.0,4.8767,11-50,1,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.2466,1.0,0.0,1.5,0.25,0.5,0.0,4.0,5259000.0,0.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2971608015373388,3.9334950841220246,7.656349358351707
i3 Verticals,ipo,"Financial Services,Payments,Software",3.0,30808000.0,9.0822,101-250,0,1,0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6575,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0570374678809922,-3.880788390744292,-0.0486324488259463
Shopmium,acquired,"Commerce and Shopping,Sales and Marketing",2.0,7700000.0,11.0822,51-100,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.1589,1.0,0.0,1.1428571428571428,0.42857142857142855,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9090909090909092,0.6066267910656007,0.6066267910656007
Change Labs,operating,Financial Services,3.0,2200000.0,5.2575,1-10,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3479,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,6.0,800000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5454545454545454,0.21830406846015585,0.21830406846015585
GlobeDX,operating,"Financial Services,Other",3.0,3150000.0,3.0767,1-10,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.809523809523809,1.0303631759046858,1.030363175904686
Ddmg.com,operating,"Commerce and Shopping,Other",2.0,12515669.0,6.0877,51-100,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4835001.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.454736821920041,0.36399329378055,0.36399329378055
EarlySalary,operating,Financial Services,7.0,33267530.0,6.0795,101-250,0,1,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7534,1.0,0.0,0.25,0.25,0.0,0.0,4.0,1500000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24686116355418455,-0.28586717909465176,0.6066267910656006
Openly,operating,Financial Services,4.0,62650000.0,3.4658,11-50,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5205,1.0,0.0,0.25,0.0,0.25,0.0,4.0,7650000.0,0.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7790487658037326,1.5523954321987663,1.3013968769130868
Yooli,operating,"Financial Services,Internet Services,Lending and Investments",3.0,66000000.0,8.0795,501-1000,0,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6428571428571429,0.5134231633712508,0.0
ProntoPro,operating,"Commerce and Shopping,Information Technology,Internet Services,Other",4.0,11318126.0,6.0795,101-250,1,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2877,0.875,0.125,0.875,0.5,0.125,0.0,8.0,433741.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7719848072762249,0.7717801857311747,1.7753916062103314
pesabazaar.com,operating,"Financial Services,Information Technology,Internet Services,Privacy and Security",2.0,421000.0,6.8301,1-10,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.5,0.0,2.0,421000.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.762470308788599,0.8800470908216901,0.8800470908216901
Synchrolife,operating,"Apps,Data and Analytics,Financial Services,Food and Beverage,Internet Services,Mobile,Payments,Platforms,Sales and Marketing,Software",2.0,3177579.0,3.7479,1-10,0,1,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2729320026347102,1.6956600541290932,1.6956600541290932
Thirdfort,operating,"Financial Services,Information Technology,Payments,Professional Services,Software",6.0,3065106.0,3.7288,11-50,0,1,0,1,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2972104.0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2786708486573936,-0.23674220716834796,-5.3607668716380905
KNAB Finance,operating,"Financial Services,Other",3.0,1675864.0,5.3315,11-50,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9836,1.0,0.0,0.0,0.0,0.0,0.0,3.0,385763.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4008307836040432,0.5506442797580434,0.044356890790631334
Trounceflow,operating,"Financial Services,Information Technology,Professional Services",3.0,621052.0,4.389,11-50,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3123,1.0,0.0,2.0,1.0,0.0,0.0,1.0,621051.0,6473998.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.225721077025887,-0.6437739252243979,-2.828089998770811
InDebted,operating,"Administrative Services,Financial Services,Software",2.0,15000000.0,4.7507,51-100,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5781,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,7.0,1000000.0,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7333333333333334,0.6295018461352218,0.6295018461352218
Unless,operating,"Artificial Intelligence,Commerce and Shopping,Data and Analytics,Sales and Marketing,Science and Engineering,Software",3.0,711934.0,5.0055,1-10,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5836,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,3.0,711934.0,0.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3580388069680617,0.2393467524353644,0.2393467524353644
Cloud Imperium,operating,"Consumer Electronics,Financial Services,Gaming,Hardware",3.0,180916000.0,9.0822,501-1000,0,1,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.8,0.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8924250385763467,-0.5228433107857344,-0.3180646357455452
Bistroo,operating,"Commerce and Shopping,Food and Beverage,Information Technology,Transportation",2.0,700000.0,1.4959,1-10,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4192,1.0,0.0,2.0,1.0,0.0,0.0,1.0,400000.0,2400000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2857142857142857,-0.2276970718156565,-0.22769707181565646
Student Loan Hero,acquired,"Education,Financial Services",2.0,65000.0,8.8329,51-100,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7616,1.0,0.0,0.4,0.4,0.0,0.0,5.0,65000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.4615384615384616,-0.925668795704899,-0.925668795704899
